Word	Declined	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
fides:Abl.Pl	fidēbus	ēbus	um	ibus	is	ibus	is	ibus	ibus	ibus	ibus	ibus	ā	ibus	ibus	ibus
fides:Dat.Sg	fideī	eī	īs	ōrum	ōrum	ēs	um	em	ō	ō	ō	uum	um	ī	a	ī
fides:Acc.Pl	fidēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fides:Gen.Sg	fideī	eī	īs	ōrum	īs	ēs	um	ō	ō	ōrum	ō	ō	um	N/A	a	ī
fides:Gen.Pl	fidērum	ērum	ērum	ōrum	ēs	ōrum	ōrum	īs	īs	ōrum	ōrum	uī	ārum	īs	ōrum	ōrum
fides:Abl.Sg	fidē	ē	ae	e	e	e	ō	ō	e	e	e	e	ae	e	e	e
fides:Nom.Pl	fidēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fides:Acc.Sg	fidem	em	em	ēs	um	um	um	um	um	um	um	um	uum	uum	um	um
fides:Dat.Pl	fidēbus	ēbus	ēs	ibus	is	uī	ibus	ibus	ibus	ibus	ibus	ibus	ās	ibus	ibus	ibus
filia:Nom.Sg	fīlia	a	a	a	a	a	e	a	a	a	a	a	a	a	a	a
filia:Abl.Pl	fīliīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
filia:Dat.Sg	fīliae	ae	ae	a	ae	es	es	ae	ae	e	ae	ae	e	e	e	e
filia:Acc.Pl	fīliās	ās	ās	ās	ō	ās	ās	ās	ās	ō	ō	ās	ās	ō	ās	ā
filia:Gen.Sg	fīliae	ae	ae	ae	ae	es	es	ae	ae	ae	ae	ae	e	e	e	e
filia:Gen.Pl	fīliārum	ārum	ārum	ārum	īs	ārum	ārum	ārum	īs	īs	ārum	ārum	ārum	ārum	ārum	ārum
filia:Abl.Sg	fīliā	ā	ā	ā	ā	ā	ā	ā	is	ubus	es	es	es	es	es	es
filia:Nom.Pl	fīliae	ae	ae	a	a	a	ae	a	a	a	a	a	a	a	a	a
filia:Acc.Sg	fīliam	am	am	um	um	um	um	um	um	um	um	um	um	um	um	um
filia:Dat.Pl	fīliīs	īs	īs	īs	īs	ae	īs	is	īs	īs	īs	īs	īs	īs	īs	īs
filius:Nom.Sg	fīlius	us	us	us	us	us	us	us	us	us	us	us	us	us	us	a
filius:Abl.Pl	fīliīs	īs	īs	a	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
filius:Dat.Sg	fīliō	ō	ō	e	e	e	e	e	ē	e	e	e	e	e	e	e
filius:Acc.Pl	fīliōs	ōs	ōs	ōs	ūs	ūs	a	us	us	us	us	us	us	us	us	us
filius:Gen.Sg	fīliī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
filius:Gen.Pl	fīliōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
filius:Abl.Sg	fīliō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
filius:Nom.Pl	fīliī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ī	ī	ī	ī	ī	ī
filius:Acc.Sg	fīlium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
filius:Dat.Pl	fīliīs	īs	īs	a	a	us	a	a	ēī	ēī	īs	īs	īs	īs	īs	īs
finis:Nom.Sg	fīnis	is	is	is	is	is	is	is	ērum	ōrum	ōrum	ō	ō	ō	ō	is
finis:Abl.Pl	fīnibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
finis:Dat.Sg	fīnī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
finis:Acc.Pl	fīnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
finis:Gen.Sg	fīnis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
finis:Gen.Pl	fīnium	ium	ia	um	um	um	um	um	um	um	um	um	um	um	um	um
finis:Abl.Sg	fīne	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
finis:Nom.Pl	fīnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
finis:Acc.Sg	fīnem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
finis:Dat.Pl	fīnibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
flamma:Nom.Sg	flamma	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
flamma:Abl.Pl	flammīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
flamma:Dat.Sg	flammae	ae	es	ae	ae	ae	ā	ae	ae	ae	ae	ae	e	e	e	e
flamma:Acc.Pl	flammās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās
flamma:Gen.Sg	flammae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	e	e	e	e
flamma:Gen.Pl	flammārum	ārum	ārum	ārum	ārum	īs	ārum	ā	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum
flamma:Abl.Sg	flammā	ā	ā	ā	ā	ā	ā	ā	ā	es	es	es	es	es	es	es
flamma:Nom.Pl	flammae	ae	ae	ae	a	a	a	a	a	a	ae	a	a	a	a	a
flamma:Acc.Sg	flammam	am	am	am	am	um	um	um	um	um	um	um	um	um	um	um
flamma:Dat.Pl	flammīs	īs	īs	īs	īs	is	īs	is	īs	īs	īs	īs	a	īs	īs	īs
fletus:Nom.Sg	flētus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
fletus:Abl.Pl	flētibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fletus:Dat.Sg	flētuī	uī	uī	ū	um	um	um	um	um	um	ū	um	um	um	um	um
fletus:Acc.Pl	flētūs	ūs	ūs	ōs	us	us	us	us	us	ēbus	us	us	us	us	us	us
fletus:Gen.Sg	flētūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
fletus:Gen.Pl	flētuum	uum	um	um	um	um	um	um	um	um	um	um	um	um	um	um
fletus:Abl.Sg	flētū	ū	ū	ū	ū	ū	ū	ū	ū	ū	ū	ū	ī	ī	ī	ī
fletus:Nom.Pl	flētūs	ūs	ūs	us	us	us	us	us	us	ēbus	us	us	us	us	us	us
fletus:Acc.Sg	flētum	um	um	um	um	um	um	um	um	um	um	uum	uum	um	um	um
fletus:Dat.Pl	flētibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
flos:Nom.Sg	flōs	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
flos:Abl.Pl	flōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
flos:Dat.Sg	flōrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
flos:Acc.Pl	flōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
flos:Gen.Sg	flōris	is	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō
flos:Gen.Pl	flōrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
flos:Abl.Sg	flōre	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
flos:Nom.Pl	flōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
flos:Acc.Sg	flōrem	em	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
flos:Dat.Pl	flōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fluctus:Nom.Sg	fluctus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
fluctus:Abl.Pl	fluctibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fluctus:Dat.Sg	fluctuī	uī	uī	ī	um	um	um	um	um	um	ū	um	um	um	um	um
fluctus:Acc.Pl	fluctūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
fluctus:Gen.Sg	fluctūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
fluctus:Gen.Pl	fluctuum	uum	um	um	um	um	um	um	um	um	um	um	um	um	um	um
fluctus:Abl.Sg	fluctū	ū	ū	ū	ū	ū	ū	ū	ū	ū	ū	ī	ī	ī	ī	ī
fluctus:Nom.Pl	fluctūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
fluctus:Acc.Sg	fluctum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
fluctus:Dat.Pl	fluctibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
flumen:Nom.Sg	flūmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
flumen:Abl.Pl	flūminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
flumen:Dat.Sg	flūminī	ī	ī	ī	ī	ī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī
flumen:Acc.Pl	flūmina	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
flumen:Gen.Sg	flūminis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
flumen:Gen.Pl	flūminum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
flumen:Abl.Sg	flūmine	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
flumen:Nom.Pl	flūmina	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
flumen:Acc.Sg	flūmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
flumen:Dat.Pl	flūminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
focus:Nom.Sg	focus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	a
focus:Abl.Pl	focīs	īs	īs	a	us	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
focus:Dat.Sg	focō	ō	ō	e	e	e	e	e	ē	e	e	e	e	e	e	e
focus:Acc.Pl	focōs	ōs	ōs	ōs	ūs	ūs	us	us	us	us	us	us	us	us	us	us
focus:Gen.Sg	focī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
focus:Gen.Pl	focōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
focus:Abl.Sg	focō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
focus:Nom.Pl	focī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
focus:Acc.Sg	focum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
focus:Dat.Pl	focīs	īs	ēī	a	us	a	a	a	ēī	īs	īs	īs	īs	īs	īs	īs
foedus:Nom.Sg	foedus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
foedus:Abl.Pl	foederibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
foedus:Dat.Sg	foederī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ī	ī	ī	ī	ī	ī
foedus:Acc.Pl	foedera	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
foedus:Gen.Sg	foederis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
foedus:Gen.Pl	foederum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
foedus:Abl.Sg	foedere	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
foedus:Nom.Pl	foedera	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
foedus:Acc.Sg	foedus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
foedus:Dat.Pl	foederibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fons:Nom.Sg	fōns	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
fons:Abl.Pl	fontibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fons:Dat.Sg	fontī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
fons:Acc.Pl	fontēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fons:Gen.Sg	fontis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
fons:Gen.Pl	fontium	ium	ia	um	um	um	um	um	um	um	um	um	um	um	uī	um
fons:Abl.Sg	fonte	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
fons:Nom.Pl	fontēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fons:Acc.Sg	fontem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	um	um	uum	uum	uum
fons:Dat.Pl	fontibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
foris:Nom.Sg	foris	is	is	is	is	is	is	is	ēī	ōrum	ōrum	ō	ō	ō	ō	is
foris:Abl.Pl	foribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
foris:Dat.Sg	forī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
foris:Acc.Pl	forēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
foris:Gen.Sg	foris	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
foris:Gen.Pl	forium	ium	ōrum	um	um	um	um	um	um	um	um	um	um	ārum	um	um
foris:Abl.Sg	fore	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
foris:Nom.Pl	forēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
foris:Acc.Sg	forem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	um	uum
foris:Dat.Pl	foribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
forma:Nom.Sg	fōrma	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
forma:Abl.Pl	fōrmīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
forma:Dat.Sg	fōrmae	ae	ae	ae	es	ae	es	ae	ae	ae	ae	e	e	e	e	e
forma:Acc.Pl	fōrmās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās
forma:Gen.Sg	fōrmae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	e	e	e	e	e
forma:Gen.Pl	fōrmārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum
forma:Abl.Sg	fōrmā	ā	ā	ā	ā	ā	ā	ā	ā	ubus	es	es	es	es	es	es
forma:Nom.Pl	fōrmae	ae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a
forma:Acc.Sg	fōrmam	am	am	am	um	um	um	um	um	um	um	um	um	um	um	um
forma:Dat.Pl	fōrmīs	īs	īs	īs	īs	is	īs	is	īs	īs	īs	īs	ōrum	īs	īs	īs
formido:Nom.Sg	formīdo	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
formido:Abl.Pl	formīdinibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
formido:Dat.Sg	formīdinī	ī	ī	ī	ī	N/A	ī	ī	ī	ū	ī	ī	ī	ī	ī	ī
formido:Acc.Pl	formīdinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
formido:Gen.Sg	formīdinis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
formido:Gen.Pl	formīdinum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
formido:Abl.Sg	formīdine	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
formido:Nom.Pl	formīdinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
formido:Acc.Sg	formīdinem	em	em	uum	uum	uum	uum	uum	uum	um	um	uum	uum	uum	uum	uum
formido:Dat.Pl	formīdinibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fortuna:Nom.Sg	fortūna	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
fortuna:Abl.Pl	fortūnīs	īs	īs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
fortuna:Dat.Sg	fortūnae	ae	ae	ae	ae	es	es	ae	ae	ae	ae	e	a	a	e	e
fortuna:Acc.Pl	fortūnās	ās	um	uum	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ō
fortuna:Gen.Sg	fortūnae	ae	ae	ae	ae	es	ae	ae	ae	ae	ae	ae	a	ae	e	e
fortuna:Gen.Pl	fortūnārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	īs	ārum	ārum	ārum	ārum	ārum	ārum	ārum
fortuna:Abl.Sg	fortūnā	ā	ā	ā	ā	ā	ā	ā	is	es	es	es	es	es	es	es
fortuna:Nom.Pl	fortūnae	ae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a
fortuna:Acc.Sg	fortūnam	am	am	um	um	um	um	um	um	um	um	um	um	um	um	um
fortuna:Dat.Pl	fortūnīs	īs	īs	īs	īs	a	īs	is	īs	īs	īs	īs	ōrum	īs	īs	īs
forum:Nom.Sg	forum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
forum:Abl.Pl	forīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
forum:Dat.Sg	forō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
forum:Acc.Pl	fora	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
forum:Gen.Sg	forī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
forum:Gen.Pl	forōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
forum:Abl.Sg	forō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
forum:Nom.Pl	fora	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
forum:Acc.Sg	forum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
forum:Dat.Pl	forīs	īs	īs	a	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
frater:Nom.Sg	frāter	NULL	ō	ō	ō	is	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
frater:Abl.Pl	frātribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
frater:Dat.Sg	frātrī	ī	ī	ī	ī	ī	ī	ī	ū	ū	ī	ī	ī	ī	ī	ī
frater:Acc.Pl	frātrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
frater:Gen.Sg	frātris	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
frater:Gen.Pl	frātrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
frater:Abl.Sg	frātre	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
frater:Nom.Pl	frātrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
frater:Acc.Sg	frātrem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	um	uum	uum	um	um
frater:Dat.Pl	frātribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fraus:Nom.Sg	fraus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
fraus:Abl.Pl	fraudibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fraus:Dat.Sg	fraudī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
fraus:Acc.Pl	fraudēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fraus:Gen.Sg	fraudis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
fraus:Gen.Pl	fraudum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
fraus:Abl.Sg	fraude	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
fraus:Nom.Pl	fraudēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fraus:Acc.Sg	fraudem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
fraus:Dat.Pl	fraudibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fremitus:Nom.Sg	fremitus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
fremitus:Abl.Pl	fremitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fremitus:Dat.Sg	fremituī	uī	uī	ī	um	um	um	um	um	ibus	uum	um	um	ī	um	um
fremitus:Acc.Pl	fremitūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
fremitus:Gen.Sg	fremitūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
fremitus:Gen.Pl	fremituum	uum	um	um	um	um	um	um	um	um	um	um	um	uī	um	um
fremitus:Abl.Sg	fremitū	ū	ū	ī	ū	ū	ū	ū	ū	ū	ū	ī	ī	ī	ī	ī
fremitus:Nom.Pl	fremitūs	ūs	ūs	us	us	us	us	us	us	us	us	us	us	us	us	us
fremitus:Acc.Sg	fremitum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
fremitus:Dat.Pl	fremitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	ibus	ibus	ibus	ibus	ibus	ibus	ibus
frenum:Nom.Sg	frēnum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
frenum:Abl.Pl	frēnīs	īs	īs	a	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
frenum:Dat.Sg	frēnō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
frenum:Acc.Pl	frēna	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
frenum:Gen.Sg	frēnī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
frenum:Gen.Pl	frēnōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
frenum:Abl.Sg	frēnō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
frenum:Nom.Pl	frēna	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
frenum:Acc.Sg	frēnum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
frenum:Dat.Pl	frēnīs	īs	īs	a	a	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
fretum:Nom.Sg	fretum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
fretum:Abl.Pl	fretīs	īs	īs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
fretum:Dat.Sg	fretō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
fretum:Acc.Pl	freta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
fretum:Gen.Sg	fretī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
fretum:Gen.Pl	fretōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
fretum:Abl.Sg	fretō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
fretum:Nom.Pl	freta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
fretum:Acc.Sg	fretum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
fretum:Dat.Pl	fretīs	īs	īs	a	a	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
frigus:Nom.Sg	frīgus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
frigus:Abl.Pl	frīgoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
frigus:Dat.Sg	frīgorī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
frigus:Acc.Pl	frīgora	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
frigus:Gen.Sg	frīgoris	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
frigus:Gen.Pl	frīgorum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
frigus:Abl.Sg	frīgore	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
frigus:Nom.Pl	frīgora	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
frigus:Acc.Sg	frīgus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
frigus:Dat.Pl	frīgoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
frons:Nom.Sg	frōns	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
frons:Abl.Pl	frontibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
frons:Dat.Sg	frontī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
