Word	Declined	0	1
regio:Gen.Sg	regiōnis	is	is
regio:Gen.Pl	regiōnum	um	um
regio:Abl.Sg	regiōne	e	e
regio:Nom.Pl	regiōnēs	ēs	ēs
regio:Acc.Sg	regiōnem	em	em
regio:Dat.Pl	regiōnibus	ibus	ibus
regnum:Nom.Sg	rēgnum	um	um
regnum:Abl.Pl	rēgnīs	īs	īs
regnum:Dat.Sg	rēgnō	ō	ō
regnum:Acc.Pl	rēgna	a	a
regnum:Gen.Sg	rēgnī	ī	ī
regnum:Gen.Pl	rēgnōrum	ōrum	ēs
regnum:Abl.Sg	rēgnō	ō	em
regnum:Nom.Pl	rēgna	a	a
regnum:Acc.Sg	rēgnum	um	um
regnum:Dat.Pl	rēgnīs	īs	īs
remus:Nom.Sg	rēmus	us	us
remus:Abl.Pl	rēmīs	īs	īs
remus:Dat.Sg	rēmō	ō	ō
remus:Acc.Pl	rēmōs	ōs	ōs
remus:Gen.Sg	rēmī	ī	ī
remus:Gen.Pl	rēmōrum	ōrum	ēs
remus:Abl.Sg	rēmō	ō	ō
remus:Nom.Pl	rēmī	ī	ī
remus:Acc.Sg	rēmum	um	um
remus:Dat.Pl	rēmīs	īs	īs
res:Nom.Sg	rēs	ēs	ēs
res:Abl.Pl	rēbus	ēbus	ēs
res:Dat.Sg	reī	eī	a
res:Acc.Pl	rēs	ēs	ēs
res:Gen.Sg	reī	eī	a
res:Gen.Pl	rērum	ērum	ēs
res:Abl.Sg	rē	ē	em
res:Nom.Pl	rēs	ēs	ēs
res:Acc.Sg	rem	em	em
res:Dat.Pl	rēbus	ēbus	ēs
rex:Nom.Sg	rēx	NULL	NULL
rex:Abl.Pl	rēgibus	ibus	ibus
rex:Dat.Sg	rēgī	ī	ī
rex:Acc.Pl	rēgēs	ēs	ēs
rex:Gen.Sg	rēgis	is	is
rex:Gen.Pl	rēgum	um	um
rex:Abl.Sg	rēge	e	e
rex:Nom.Pl	rēgēs	ēs	ēs
rex:Acc.Sg	rēgem	em	em
rex:Dat.Pl	rēgibus	ibus	ibus
ripa:Nom.Sg	rīpa	a	a
ripa:Abl.Pl	rīpīs	īs	īs
ripa:Dat.Sg	rīpae	ae	ae
ripa:Acc.Pl	rīpās	ās	ās
ripa:Gen.Sg	rīpae	ae	a
ripa:Gen.Pl	rīpārum	ārum	ā
ripa:Abl.Sg	rīpā	ā	ā
ripa:Nom.Pl	rīpae	ae	a
ripa:Acc.Sg	rīpam	am	am
ripa:Dat.Pl	rīpīs	īs	īs
robur:Nom.Sg	rōbur	NULL	NULL
robur:Abl.Pl	rōboribus	ibus	ibus
robur:Dat.Sg	rōborī	ī	ī
robur:Acc.Pl	rōbora	a	a
robur:Gen.Sg	rōboris	is	is
robur:Gen.Pl	rōborum	um	um
robur:Abl.Sg	rōbore	e	e
robur:Nom.Pl	rōbora	a	a
robur:Acc.Sg	rōbur	NULL	NULL
robur:Dat.Pl	rōboribus	ibus	ibus
rogus:Nom.Sg	rogus	us	us
rogus:Abl.Pl	rogīs	īs	īs
rogus:Dat.Sg	rogō	ō	ō
rogus:Acc.Pl	rogōs	ōs	ōs
rogus:Gen.Sg	rogī	ī	ī
rogus:Gen.Pl	rogōrum	ōrum	ēs
rogus:Abl.Sg	rogō	ō	ō
rogus:Nom.Pl	rogī	ī	ī
rogus:Acc.Sg	rogum	um	um
rogus:Dat.Pl	rogīs	īs	īs
rota:Nom.Sg	rota	a	a
rota:Abl.Pl	rotīs	īs	īs
rota:Dat.Sg	rotae	ae	ae
rota:Acc.Pl	rotās	ās	ās
rota:Gen.Sg	rotae	ae	a
rota:Gen.Pl	rotārum	ārum	ā
rota:Abl.Sg	rotā	ā	ā
rota:Nom.Pl	rotae	ae	a
rota:Acc.Sg	rotam	am	am
rota:Dat.Pl	rotīs	īs	īs
ruina:Nom.Sg	ruīna	a	a
ruina:Abl.Pl	ruīnīs	īs	īs
ruina:Dat.Sg	ruīnae	ae	ae
ruina:Acc.Pl	ruīnās	ās	ās
ruina:Gen.Sg	ruīnae	ae	a
ruina:Gen.Pl	ruīnārum	ārum	ā
ruina:Abl.Sg	ruīnā	ā	ā
ruina:Nom.Pl	ruīnae	ae	a
ruina:Acc.Sg	ruīnam	am	am
ruina:Dat.Pl	ruīnīs	īs	īs
rumor:Nom.Sg	rūmor	NULL	NULL
rumor:Abl.Pl	rūmōribus	ibus	ibus
rumor:Dat.Sg	rūmōrī	ī	ī
rumor:Acc.Pl	rūmōrēs	ēs	ēs
rumor:Gen.Sg	rūmōris	is	is
rumor:Gen.Pl	rūmōrum	um	um
rumor:Abl.Sg	rūmōre	e	e
rumor:Nom.Pl	rūmōrēs	ēs	ēs
rumor:Acc.Sg	rūmōrem	em	em
rumor:Dat.Pl	rūmōribus	ibus	ibus
rupes:Nom.Sg	rūpēs	ēs	ēs
rupes:Abl.Pl	rūpibus	ibus	ibus
rupes:Dat.Sg	rūpī	ī	ī
rupes:Acc.Pl	rūpēs	ēs	ēs
rupes:Gen.Sg	rūpis	is	is
rupes:Gen.Pl	rūpium	ium	ium
rupes:Abl.Sg	rūpe	e	e
rupes:Nom.Pl	rūpēs	ēs	ēs
rupes:Acc.Sg	rūpem	em	em
rupes:Dat.Pl	rūpibus	ibus	ibus
rus:Nom.Sg	rūs	NULL	NULL
rus:Abl.Pl	rūribus	ibus	ibus
rus:Dat.Sg	rūrī	ī	ī
rus:Acc.Pl	rūra	a	a
rus:Gen.Sg	rūris	is	is
rus:Gen.Pl	rūrum	um	um
rus:Abl.Sg	rūre	e	e
rus:Nom.Pl	rūra	a	a
rus:Acc.Sg	rūs	NULL	NULL
rus:Dat.Pl	rūribus	ibus	ibus
sacerdos:Nom.Sg	sacerdōs	NULL	NULL
sacerdos:Abl.Pl	sacerdōtibus	ibus	ibus
sacerdos:Dat.Sg	sacerdōtī	ī	ī
sacerdos:Acc.Pl	sacerdōtēs	ēs	ēs
sacerdos:Gen.Sg	sacerdōtis	is	is
sacerdos:Gen.Pl	sacerdōtum	um	um
sacerdos:Abl.Sg	sacerdōte	e	e
sacerdos:Nom.Pl	sacerdōtēs	ēs	ēs
sacerdos:Acc.Sg	sacerdōtem	em	em
sacerdos:Dat.Pl	sacerdōtibus	ibus	ibus
sacrum:Nom.Sg	sacrum	um	um
sacrum:Abl.Pl	sacrīs	īs	īs
sacrum:Dat.Sg	sacrō	ō	ō
sacrum:Acc.Pl	sacra	a	a
sacrum:Gen.Sg	sacrī	ī	ī
sacrum:Gen.Pl	sacrōrum	ōrum	ēs
sacrum:Abl.Sg	sacrō	ō	ō
sacrum:Nom.Pl	sacra	a	a
sacrum:Acc.Sg	sacrum	um	um
sacrum:Dat.Pl	sacrīs	īs	īs
saeculum:Nom.Sg	saeculum	um	um
saeculum:Abl.Pl	saeculīs	īs	īs
saeculum:Dat.Sg	saeculō	ō	ō
saeculum:Acc.Pl	saecula	a	a
saeculum:Gen.Sg	saeculī	ī	ī
saeculum:Gen.Pl	saeculōrum	ōrum	ēs
saeculum:Abl.Sg	saeculō	ō	ō
saeculum:Nom.Pl	saecula	a	a
saeculum:Acc.Sg	saeculum	um	um
saeculum:Dat.Pl	saeculīs	īs	īs
sagitta:Nom.Sg	sagitta	a	a
sagitta:Abl.Pl	sagittīs	īs	a
sagitta:Dat.Sg	sagittae	ae	ae
sagitta:Acc.Pl	sagittās	ās	ās
sagitta:Gen.Sg	sagittae	ae	a
sagitta:Gen.Pl	sagittārum	ārum	ā
sagitta:Abl.Sg	sagittā	ā	ā
sagitta:Nom.Pl	sagittae	ae	a
sagitta:Acc.Sg	sagittam	am	am
sagitta:Dat.Pl	sagittīs	īs	īs
saltus:Nom.Sg	saltus	us	us
saltus:Abl.Pl	saltibus	ibus	ibus
saltus:Dat.Sg	saltuī	uī	um
saltus:Acc.Pl	saltūs	ūs	us
saltus:Gen.Sg	saltūs	ūs	ūs
saltus:Gen.Pl	saltuum	uum	ēs
saltus:Abl.Sg	saltū	ū	ū
saltus:Nom.Pl	saltūs	ūs	us
saltus:Acc.Sg	saltum	um	um
saltus:Dat.Pl	saltibus	ibus	ibus
salus:Nom.Sg	salūs	NULL	NULL
salus:Abl.Pl	salūtibus	ibus	ibus
salus:Dat.Sg	salūtī	ī	ī
salus:Acc.Pl	salūtēs	ēs	ēs
salus:Gen.Sg	salūtis	is	is
salus:Gen.Pl	salūtum	um	um
salus:Abl.Sg	salūte	e	e
salus:Nom.Pl	salūtēs	ēs	ēs
salus:Acc.Sg	salūtem	em	em
salus:Dat.Pl	salūtibus	ibus	ibus
sanctus:Nom.Sg	sānctus	us	a
sanctus:Abl.Pl	sānctīs	īs	īs
sanctus:Dat.Sg	sānctō	ō	em
sanctus:Acc.Pl	sānctōs	ōs	ēs
sanctus:Gen.Sg	sānctī	ī	ī
sanctus:Gen.Pl	sānctōrum	ōrum	ēs
sanctus:Abl.Sg	sānctō	ō	em
sanctus:Nom.Pl	sānctī	ī	ī
sanctus:Acc.Sg	sānctum	um	um
sanctus:Dat.Pl	sānctīs	īs	īs
sanguis:Nom.Sg	sanguis	NULL	NULL
sanguis:Abl.Pl	sanguinibus	ibus	ibus
sanguis:Dat.Sg	sanguinī	ī	ī
sanguis:Acc.Pl	sanguinēs	ēs	ēs
sanguis:Gen.Sg	sanguinis	is	is
sanguis:Gen.Pl	sanguinum	um	ēs
sanguis:Abl.Sg	sanguine	e	e
sanguis:Nom.Pl	sanguinēs	ēs	ēs
sanguis:Acc.Sg	sanguinem	em	em
sanguis:Dat.Pl	sanguinibus	ibus	ibus
saxum:Nom.Sg	saxum	um	um
saxum:Abl.Pl	saxīs	īs	a
saxum:Dat.Sg	saxō	ō	ō
saxum:Acc.Pl	saxa	a	a
saxum:Gen.Sg	saxī	ī	ī
saxum:Gen.Pl	saxōrum	ōrum	ēs
saxum:Abl.Sg	saxō	ō	ō
saxum:Nom.Pl	saxa	a	a
saxum:Acc.Sg	saxum	um	um
saxum:Dat.Pl	saxīs	īs	a
scelus:Nom.Sg	scelus	NULL	NULL
scelus:Abl.Pl	sceleribus	ibus	ibus
scelus:Dat.Sg	scelerī	ī	ī
scelus:Acc.Pl	scelera	a	a
scelus:Gen.Sg	sceleris	is	is
scelus:Gen.Pl	scelerum	um	um
scelus:Abl.Sg	scelere	e	e
scelus:Nom.Pl	scelera	a	a
scelus:Acc.Sg	scelus	NULL	NULL
scelus:Dat.Pl	sceleribus	ibus	ibus
sedes:Nom.Sg	sēdēs	ēs	ēs
sedes:Abl.Pl	sēdibus	ibus	ibus
sedes:Dat.Sg	sēdī	ī	ī
sedes:Acc.Pl	sēdēs	ēs	ēs
sedes:Gen.Sg	sēdis	is	is
sedes:Gen.Pl	sēdium	ium	ēbus
sedes:Abl.Sg	sēde	e	e
sedes:Nom.Pl	sēdēs	ēs	ēs
sedes:Acc.Sg	sēdem	em	em
sedes:Dat.Pl	sēdibus	ibus	ibus
seges:Nom.Sg	seges	NULL	NULL
seges:Abl.Pl	segetibus	ibus	ibus
seges:Dat.Sg	segetī	ī	ī
seges:Acc.Pl	segetēs	ēs	ēs
seges:Gen.Sg	segetis	is	is
seges:Gen.Pl	segetum	um	um
seges:Abl.Sg	segete	e	e
seges:Nom.Pl	segetēs	ēs	ēs
seges:Acc.Sg	segetem	em	em
seges:Dat.Pl	segetibus	ibus	ibus
semen:Nom.Sg	sēmen	NULL	NULL
semen:Abl.Pl	sēminibus	ibus	ibus
semen:Dat.Sg	sēminī	ī	ī
semen:Acc.Pl	sēmina	a	a
semen:Gen.Sg	sēminis	is	is
semen:Gen.Pl	sēminum	um	um
semen:Abl.Sg	sēmine	e	e
semen:Nom.Pl	sēmina	a	a
semen:Acc.Sg	sēmen	NULL	NULL
semen:Dat.Pl	sēminibus	ibus	ibus
senectus:Nom.Sg	senectūs	NULL	NULL
senectus:Abl.Pl	senectūtibus	ibus	ibus
senectus:Dat.Sg	senectūtī	ī	ī
senectus:Acc.Pl	senectūtēs	ēs	ēs
senectus:Gen.Sg	senectūtis	is	is
senectus:Gen.Pl	senectūtum	um	um
senectus:Abl.Sg	senectūte	e	e
senectus:Nom.Pl	senectūtēs	ēs	ēs
senectus:Acc.Sg	senectūtem	em	em
senectus:Dat.Pl	senectūtibus	ibus	ibus
senex:Nom.Sg	senex	NULL	e
senex:Abl.Pl	senibus	ibus	ibus
senex:Dat.Sg	senī	ī	ī
senex:Acc.Pl	senēs	ēs	ēs
senex:Gen.Sg	senis	is	is
senex:Gen.Pl	senum	um	um
senex:Abl.Sg	sene	e	e
senex:Nom.Pl	senēs	ēs	ēs
senex:Acc.Sg	senem	em	em
senex:Dat.Pl	senibus	ibus	ibus
sensus:Nom.Sg	sēnsus	us	us
sensus:Abl.Pl	sēnsibus	ibus	ibus
sensus:Dat.Sg	sēnsuī	uī	um
sensus:Acc.Pl	sēnsūs	ūs	us
sensus:Gen.Sg	sēnsūs	ūs	ūs
sensus:Gen.Pl	sēnsuum	uum	ēs
sensus:Abl.Sg	sēnsū	ū	ū
sensus:Nom.Pl	sēnsūs	ūs	us
sensus:Acc.Sg	sēnsum	um	um
sensus:Dat.Pl	sēnsibus	ibus	ibus
sententia:Nom.Sg	sententia	a	a
sententia:Abl.Pl	sententiīs	īs	a
sententia:Dat.Sg	sententiae	ae	a
sententia:Acc.Pl	sententiās	ās	ās
sententia:Gen.Sg	sententiae	ae	a
sententia:Gen.Pl	sententiārum	ārum	ōrum
sententia:Abl.Sg	sententiā	ā	ās
sententia:Nom.Pl	sententiae	ae	a
sententia:Acc.Sg	sententiam	am	am
sententia:Dat.Pl	sententiīs	īs	a
sepulcrum:Nom.Sg	sepulcrum	um	um
sepulcrum:Abl.Pl	sepulcrīs	īs	īs
sepulcrum:Dat.Sg	sepulcrō	ō	ō
sepulcrum:Acc.Pl	sepulcra	a	a
sepulcrum:Gen.Sg	sepulcrī	ī	ī
sepulcrum:Gen.Pl	sepulcrōrum	ōrum	ēs
sepulcrum:Abl.Sg	sepulcrō	ō	em
sepulcrum:Nom.Pl	sepulcra	a	a
sepulcrum:Acc.Sg	sepulcrum	um	um
sepulcrum:Dat.Pl	sepulcrīs	īs	īs
sermo:Nom.Sg	sermō	NULL	NULL
sermo:Abl.Pl	sermōnibus	ibus	ibus
sermo:Dat.Sg	sermōnī	ī	ī
sermo:Acc.Pl	sermōnēs	ēs	ēs
sermo:Gen.Sg	sermōnis	is	is
sermo:Gen.Pl	sermōnum	um	um
sermo:Abl.Sg	sermōne	e	e
sermo:Nom.Pl	sermōnēs	ēs	ēs
sermo:Acc.Sg	sermōnem	em	em
sermo:Dat.Pl	sermōnibus	ibus	ibus
serpens:Nom.Sg	serpēns	NULL	NULL
serpens:Abl.Pl	serpentibus	ibus	ibus
serpens:Dat.Sg	serpentī	ī	ī
serpens:Acc.Pl	serpentēs	ēs	ēs
serpens:Gen.Sg	serpentis	is	is
serpens:Gen.Pl	serpentum	um	um
serpens:Abl.Sg	serpente	e	e
serpens:Nom.Pl	serpentēs	ēs	ēs
serpens:Acc.Sg	serpentem	em	em
serpens:Dat.Pl	serpentibus	ibus	ibus
servitium:Nom.Sg	servitium	um	um
servitium:Abl.Pl	servitiīs	īs	īs
servitium:Dat.Sg	servitiō	ō	ō
servitium:Acc.Pl	servitia	a	a
servitium:Gen.Sg	servitiī	ī	ī
servitium:Gen.Pl	servitiōrum	ōrum	ēs
servitium:Abl.Sg	servitiō	ō	ō
servitium:Nom.Pl	servitia	a	a
servitium:Acc.Sg	servitium	um	um
servitium:Dat.Pl	servitiīs	īs	īs
servus:Nom.Sg	servus	us	us
servus:Abl.Pl	servīs	īs	īs
servus:Dat.Sg	servō	ō	e
servus:Acc.Pl	servōs	ōs	ōs
servus:Gen.Sg	servī	ī	ī
servus:Gen.Pl	servōrum	ōrum	ēs
servus:Abl.Sg	servō	ō	ō
servus:Nom.Pl	servī	ī	ī
servus:Acc.Sg	servum	um	um
servus:Dat.Pl	servīs	īs	īs
sidus:Nom.Sg	sīdus	NULL	NULL
sidus:Abl.Pl	sīderibus	ibus	ibus
sidus:Dat.Sg	sīderī	ī	ī
sidus:Acc.Pl	sīdera	a	a
sidus:Gen.Sg	sīderis	is	is
sidus:Gen.Pl	sīderum	um	um
sidus:Abl.Sg	sīdere	e	e
sidus:Nom.Pl	sīdera	a	a
sidus:Acc.Sg	sīdus	NULL	NULL
sidus:Dat.Pl	sīderibus	ibus	ibus
signum:Nom.Sg	signum	um	um
signum:Abl.Pl	signīs	īs	īs
signum:Dat.Sg	signō	ō	ō
signum:Acc.Pl	signa	a	a
signum:Gen.Sg	signī	ī	ī
signum:Gen.Pl	signōrum	ōrum	ēs
signum:Abl.Sg	signō	ō	em
signum:Nom.Pl	signa	a	a
signum:Acc.Sg	signum	um	um
signum:Dat.Pl	signīs	īs	īs
silentium:Nom.Sg	silentium	um	um
silentium:Abl.Pl	silentiīs	īs	īs
silentium:Dat.Sg	silentiō	ō	ō
silentium:Acc.Pl	silentia	a	a
silentium:Gen.Sg	silentiī	ī	ī
silentium:Gen.Pl	silentiōrum	ōrum	ēs
silentium:Abl.Sg	silentiō	ō	ō
silentium:Nom.Pl	silentia	a	a
silentium:Acc.Sg	silentium	um	um
silentium:Dat.Pl	silentiīs	īs	īs
silva:Nom.Sg	silva	a	a
silva:Abl.Pl	silvīs	īs	īs
silva:Dat.Sg	silvae	ae	a
silva:Acc.Pl	silvās	ās	ās
silva:Gen.Sg	silvae	ae	a
silva:Gen.Pl	silvārum	ārum	am
silva:Abl.Sg	silvā	ā	ā
silva:Nom.Pl	silvae	ae	a
silva:Acc.Sg	silvam	am	am
silva:Dat.Pl	silvīs	īs	īs
simulacrum:Nom.Sg	simulācrum	um	um
simulacrum:Abl.Pl	simulācrīs	īs	īs
simulacrum:Dat.Sg	simulācrō	ō	ē
simulacrum:Acc.Pl	simulācra	a	a
simulacrum:Gen.Sg	simulācrī	ī	ī
simulacrum:Gen.Pl	simulācrōrum	ōrum	ēs
simulacrum:Abl.Sg	simulācrō	ō	em
simulacrum:Nom.Pl	simulācra	a	a
simulacrum:Acc.Sg	simulācrum	um	um
simulacrum:Dat.Pl	simulācrīs	īs	īs
sinus:Nom.Sg	sinus	us	us
sinus:Abl.Pl	sinibus	ibus	ibus
sinus:Dat.Sg	sinuī	uī	um
sinus:Acc.Pl	sinūs	ūs	us
sinus:Gen.Sg	sinūs	ūs	ūs
sinus:Gen.Pl	sinuum	uum	ēs
sinus:Abl.Sg	sinū	ū	ū
sinus:Nom.Pl	sinūs	ūs	us
sinus:Acc.Sg	sinum	um	um
sinus:Dat.Pl	sinibus	ibus	ibus
sitis:Nom.Sg	sitis	is	ibus
sitis:Abl.Pl	N/AN/A	N/A	N/A
sitis:Dat.Sg	sitī	ī	ōs
sitis:Acc.Pl	N/AN/A	N/A	N/A
sitis:Gen.Sg	sitis	is	ōs
sitis:Gen.Pl	N/AN/A	N/A	N/A
sitis:Abl.Sg	site	e	e
sitis:Nom.Pl	N/AN/A	N/A	N/A
sitis:Acc.Sg	sitem	em	ēs
sitis:Dat.Pl	N/AN/A	N/A	N/A
sol:Nom.Sg	sōl	NULL	NULL
sol:Abl.Pl	sōlibus	ibus	ibus
sol:Dat.Sg	sōlī	ī	ī
sol:Acc.Pl	sōlēs	ēs	ēs
sol:Gen.Sg	sōlis	is	is
sol:Gen.Pl	sōlum	um	um
sol:Abl.Sg	sōle	e	e
sol:Nom.Pl	sōlēs	ēs	ēs
sol:Acc.Sg	sōlem	em	em
sol:Dat.Pl	sōlibus	ibus	ibus
solum:Nom.Sg	solum	um	um
solum:Abl.Pl	solīs	īs	īs
solum:Dat.Sg	solō	ō	ō
solum:Acc.Pl	sola	a	a
solum:Gen.Sg	solī	ī	ī
solum:Gen.Pl	solōrum	ōrum	ēs
solum:Abl.Sg	solō	ō	ō
solum:Nom.Pl	sola	a	a
solum:Acc.Sg	solum	um	um
solum:Dat.Pl	solīs	īs	īs
somnus:Nom.Sg	somnus	us	us
somnus:Abl.Pl	somnīs	īs	īs
somnus:Dat.Sg	somnō	ō	ō
somnus:Acc.Pl	somnōs	ōs	ūs
somnus:Gen.Sg	somnī	ī	ī
somnus:Gen.Pl	somnōrum	ōrum	ēs
somnus:Abl.Sg	somnō	ō	ō
somnus:Nom.Pl	somnī	ī	ī
somnus:Acc.Sg	somnum	um	um
somnus:Dat.Pl	somnīs	īs	īs
sonitus:Nom.Sg	sonitus	us	us
sonitus:Abl.Pl	sonitibus	ibus	ibus
sonitus:Dat.Sg	sonituī	uī	um
sonitus:Acc.Pl	sonitūs	ūs	us
sonitus:Gen.Sg	sonitūs	ūs	ūs
sonitus:Gen.Pl	sonituum	uum	ēs
sonitus:Abl.Sg	sonitū	ū	ū
sonitus:Nom.Pl	sonitūs	ūs	us
sonitus:Acc.Sg	sonitum	um	um
sonitus:Dat.Pl	sonitibus	ibus	ibus
sonus:Nom.Sg	sonus	us	us
sonus:Abl.Pl	sonīs	īs	īs
sonus:Dat.Sg	sonō	ō	ō
sonus:Acc.Pl	sonōs	ōs	ōs
sonus:Gen.Sg	sonī	ī	ī
sonus:Gen.Pl	sonōrum	ōrum	ēs
sonus:Abl.Sg	sonō	ō	ō
sonus:Nom.Pl	sonī	ī	ī
sonus:Acc.Sg	sonum	um	um
sonus:Dat.Pl	sonīs	īs	īs
soror:Nom.Sg	soror	NULL	NULL
soror:Abl.Pl	sorōribus	ibus	ibus
soror:Dat.Sg	sorōrī	ī	ī
soror:Acc.Pl	sorōrēs	ēs	ēs
soror:Gen.Sg	sorōris	is	is
soror:Gen.Pl	sorōrum	um	um
soror:Abl.Sg	sorōre	e	e
soror:Nom.Pl	sorōrēs	ēs	ēs
soror:Acc.Sg	sorōrem	em	em
soror:Dat.Pl	sorōribus	ibus	ibus
sors:Nom.Sg	sors	NULL	NULL
sors:Abl.Pl	sortibus	ibus	ibus
sors:Dat.Sg	sortī	ī	ī
sors:Acc.Pl	sortēs	ēs	ēs
sors:Gen.Sg	sortis	is	is
sors:Gen.Pl	sortium	ium	ium
sors:Abl.Sg	sorte	e	e
sors:Nom.Pl	sortēs	ēs	ēs
sors:Acc.Sg	sortem	em	em
sors:Dat.Pl	sortibus	ibus	ibus
spatium:Nom.Sg	spatium	um	um
spatium:Abl.Pl	spatiīs	īs	īs
spatium:Dat.Sg	spatiō	ō	ō
spatium:Acc.Pl	spatia	a	a
spatium:Gen.Sg	spatiī	ī	ī
spatium:Gen.Pl	spatiōrum	ōrum	ēs
spatium:Abl.Sg	spatiō	ō	ō
spatium:Nom.Pl	spatia	a	a
spatium:Acc.Sg	spatium	um	um
spatium:Dat.Pl	spatiīs	īs	īs
species:Nom.Sg	speciēs	ēs	ēs
species:Abl.Pl	speciēbus	ēbus	ēs
species:Dat.Sg	speciēī	ēī	ēs
species:Acc.Pl	speciēs	ēs	ēs
species:Gen.Sg	speciēī	ēī	ēs
species:Gen.Pl	speciērum	ērum	ēs
species:Abl.Sg	speciē	ē	em
species:Nom.Pl	speciēs	ēs	ēs
species:Acc.Sg	speciem	em	ēs
species:Dat.Pl	speciēbus	ēbus	ēs
specus:Nom.Sg	specus	us	us
specus:Abl.Pl	specubus	ubus	ibus
specus:Dat.Sg	specuī	uī	ibus
specus:Acc.Pl	specūs	ūs	us
specus:Gen.Sg	specūs	ūs	ūs
specus:Gen.Pl	specuum	uum	ēī
specus:Abl.Sg	specū	ū	ū
specus:Nom.Pl	specūs	ūs	us
specus:Acc.Sg	specum	um	um
specus:Dat.Pl	specubus	ubus	ibus
spes:Nom.Sg	spēs	ēs	ēs
spes:Abl.Pl	spēbus	ēbus	ēs
spes:Dat.Sg	speī	eī	a
spes:Acc.Pl	spēs	ēs	ēs
spes:Gen.Sg	speī	eī	a
spes:Gen.Pl	spērum	ērum	ēs
spes:Abl.Sg	spē	ē	ō
spes:Nom.Pl	spēs	ēs	ēs
spes:Acc.Sg	spem	em	ēs
spes:Dat.Pl	spēbus	ēbus	ēs
spiritus:Nom.Sg	spīritus	us	us
spiritus:Abl.Pl	spīritibus	ibus	ibus
spiritus:Dat.Sg	spīrituī	uī	uī
spiritus:Acc.Pl	spīritūs	ūs	us
spiritus:Gen.Sg	spīritūs	ūs	ūs
spiritus:Gen.Pl	spīrituum	uum	ēs
spiritus:Abl.Sg	spīritū	ū	ū
spiritus:Nom.Pl	spīritūs	ūs	us
spiritus:Acc.Sg	spīritum	um	um
spiritus:Dat.Pl	spīritibus	ibus	ibus
spolium:Nom.Sg	spolium	um	um
spolium:Abl.Pl	spoliīs	īs	īs
spolium:Dat.Sg	spoliō	ō	ō
spolium:Acc.Pl	spolia	a	a
spolium:Gen.Sg	spoliī	ī	ī
spolium:Gen.Pl	spoliōrum	ōrum	ēs
spolium:Abl.Sg	spoliō	ō	em
spolium:Nom.Pl	spolia	a	a
spolium:Acc.Sg	spolium	um	um
spolium:Dat.Pl	spoliīs	īs	īs
spons:Nom.Sg	spōns	NULL	ēs
spons:Abl.Pl	N/AN/A	N/A	N/A
spons:Dat.Sg	spontī	ī	ēs
spons:Acc.Pl	N/AN/A	N/A	N/A
spons:Gen.Sg	spontis	is	uum
spons:Gen.Pl	N/AN/A	N/A	N/A
spons:Abl.Sg	sponte	e	em
spons:Nom.Pl	N/AN/A	N/A	N/A
spons:Acc.Sg	spontem	em	ēs
spons:Dat.Pl	N/AN/A	N/A	N/A
status:Nom.Sg	status	us	us
status:Abl.Pl	statibus	ibus	ibus
status:Dat.Sg	statuī	uī	uī
status:Acc.Pl	statūs	ūs	us
status:Gen.Sg	statūs	ūs	ūs
status:Gen.Pl	statuum	uum	ēs
status:Abl.Sg	statū	ū	ī
status:Nom.Pl	statūs	ūs	us
status:Acc.Sg	statum	um	um
status:Dat.Pl	statibus	ibus	ibus
stella:Nom.Sg	stēlla	a	a
stella:Abl.Pl	stēllīs	īs	īs
stella:Dat.Sg	stēllae	ae	a
stella:Acc.Pl	stēllās	ās	ās
stella:Gen.Sg	stēllae	ae	a
stella:Gen.Pl	stēllārum	ārum	ā
stella:Abl.Sg	stēllā	ā	ā
stella:Nom.Pl	stēllae	ae	a
stella:Acc.Sg	stēllam	am	am
stella:Dat.Pl	stēllīs	īs	īs
stirps:Nom.Sg	stirps	NULL	NULL
stirps:Abl.Pl	stirpibus	ibus	ibus
stirps:Dat.Sg	stirpī	ī	ī
stirps:Acc.Pl	stirpēs	ēs	ēs
stirps:Gen.Sg	stirpis	is	is
stirps:Gen.Pl	stirpium	ium	a
stirps:Abl.Sg	stirpe	e	e
stirps:Nom.Pl	stirpēs	ēs	ēbus
stirps:Acc.Sg	stirpem	em	em
stirps:Dat.Pl	stirpibus	ibus	ibus
strepitus:Nom.Sg	strepitus	us	us
strepitus:Abl.Pl	strepitibus	ibus	ibus
strepitus:Dat.Sg	strepituī	uī	ōs
strepitus:Acc.Pl	strepitūs	ūs	us
strepitus:Gen.Sg	strepitūs	ūs	ūs
strepitus:Gen.Pl	strepituum	uum	ibus
strepitus:Abl.Sg	strepitū	ū	ī
strepitus:Nom.Pl	strepitūs	ūs	us
strepitus:Acc.Sg	strepitum	um	um
strepitus:Dat.Pl	strepitibus	ibus	ibus
studium:Nom.Sg	studium	um	um
studium:Abl.Pl	studiīs	īs	īs
studium:Dat.Sg	studiō	ō	ō
studium:Acc.Pl	studia	a	a
studium:Gen.Sg	studiī	ī	ī
studium:Gen.Pl	studiōrum	ōrum	ēs
studium:Abl.Sg	studiō	ō	ō
studium:Nom.Pl	studia	a	a
studium:Acc.Sg	studium	um	um
studium:Dat.Pl	studiīs	īs	īs
summa:Nom.Sg	summa	a	a
summa:Abl.Pl	summīs	īs	īs
summa:Dat.Sg	summae	ae	ae
summa:Acc.Pl	summās	ās	ās
summa:Gen.Sg	summae	ae	ae
